COD_MUNICIPIO,UF,QTD_PARTICIPANTES,NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA,NOTA_GERAL_MEDIA,MUNICIPIO,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
1300904,AM,53,425.9584905660377,450.63962264150945,432.8471698113208,459.5660377358491,534.7169811320755,460.7456603773585,CANUTAMA,0.789179104477612,0
1301001,AM,181,433.6121546961326,447.71381215469614,439.49834254143644,465.7563535911602,559.889502762431,469.29403314917124,CARAUARI,0.836676217765043,0
1301100,AM,154,447.9448051948052,460.7993506493507,449.9448051948052,466.87597402597396,549.3506493506494,474.98311688311685,CAREIRO,0.8885964912280702,0
1301159,AM,133,436.5518796992481,456.815037593985,437.8127819548872,451.8902255639098,532.1804511278195,463.0500751879699,CAREIRO DA VÁRZEA,0.8061097256857855,0
1301209,AM,752,445.6127659574468,458.2622340425532,443.92499999999995,458.2976063829787,552.1276595744681,471.6450531914894,COARI,0.8182117028270874,0
1301308,AM,170,437.2711764705883,451.79,436.5811764705883,458.9376470588235,541.0588235294117,465.1277647058823,CODAJÁS,0.8216612377850163,0
1301407,AM,237,449.2101265822785,467.3742616033755,450.1603375527426,475.77046413502114,554.4303797468355,479.3891139240506,EIRUNEPÉ,1.043560606060606,0
1301506,AM,109,430.0018348623853,455.85229357798164,431.2348623853211,457.654128440367,553.7614678899082,465.70091743119264,ENVIRA,0.7616279069767442,0
1301605,AM,159,433.7270440251573,447.1477987421384,422.52578616352207,445.0874213836478,541.2578616352201,457.94918238993716,FONTE BOA,0.8536036036036037,0
1301704,AM,504,450.1109126984127,467.4875,454.7349206349206,469.1704365079365,537.1825396825396,475.7372619047619,HUMAITÁ,1.1871141975308641,0
1301803,AM,72,449.2638888888889,451.2902777777778,445.1902777777778,466.9555555555556,580.2777777777778,478.5955555555556,IPIXUNA,1.0932835820895523,0
1301852,AM,427,448.6447306791569,478.56510538641686,454.9067915690867,470.85269320843094,542.248243559719,479.04351288056205,IRANDUBA,0.9182166301969366,0
1301902,AM,1300,449.93207692307686,473.8531538461538,457.9043846153846,468.2442307692308,551.5538461538462,480.29753846153847,ITACOATIARA,0.9175728155339806,0
1301951,AM,50,446.13800000000003,427.574,409.17199999999997,440.51800000000003,513.6,447.4004,ITAMARATI,0.9735099337748344,0
1302108,AM,42,425.052380952381,440.3071428571429,433.1952380952381,452.7285714285714,480.95238095238096,446.4471428571429,JAPURÁ,0.8166666666666667,0
1302306,AM,75,437.6933333333333,454.81733333333335,437.32,449.5,517.0666666666667,459.2794666666667,JUTAÍ,0.7056650246305419,0
1302405,AM,225,446.6795555555555,469.46711111111114,454.61333333333334,466.1328888888889,541.9555555555555,475.7696888888889,LÁBREA,0.9882404181184669,0
1302504,AM,872,452.1365825688073,473.3407110091743,464.08153669724766,471.176376146789,556.0091743119266,483.34887614678894,MANACAPURU,1.0286161731207288,0
1302553,AM,93,434.2247311827957,445.88602150537633,430.92688172043006,446.98709677419356,523.2258064516129,456.2501075268818,MANAQUIRI,0.5616438356164384,0
1302603,AM,28033,472.1292548068348,502.91456854421574,489.5678307708772,501.819972889095,593.4127635286983,511.96887810794425,MANAUS,1.5503695023530968,1
1302702,AM,140,450.57428571428574,472.29,458.09857142857146,461.3671428571429,541.8571428571429,476.83742857142863,MANICORÉ,0.9841075794621027,0
1302801,AM,55,436.01272727272726,437.8618181818182,427.45454545454544,447.4618181818182,479.6363636363636,445.68545454545455,MARAÃ,0.6393805309734514,0
1302900,AM,328,449.1243902439024,479.3679878048781,463.3268292682927,464.86189024390245,550.7317073170732,481.4825609756097,MAUÉS,0.9051724137931034,0
1303007,AM,329,442.61793313069904,459.80121580547114,438.261094224924,453.82188449848024,548.145896656535,468.5296048632219,NHAMUNDÁ,0.6428062678062678,0
1303106,AM,203,424.62364532019706,443.9408866995074,425.4985221674877,451.4768472906404,529.1625615763547,454.94049261083745,NOVA OLINDA DO NORTE,0.5763358778625954,0
1303205,AM,122,439.2467213114754,461.87131147540987,448.70409836065573,457.32540983606555,592.7868852459017,479.9868852459016,NOVO AIRÃO,0.8358433734939759,0
1303304,AM,113,430.9451327433629,458.0221238938053,444.86902654867254,450.7504424778761,529.0265486725664,462.72265486725667,NOVO ARIPUANÃ,0.8071216617210683,0
1303403,AM,1933,451.0010863942059,475.8168649767201,457.3167097775478,468.27196068287634,549.9224004138645,480.46580444904293,PARINTINS,0.7703152111046848,0
1303502,AM,70,426.42,442.0,427.6057142857143,447.5642857142857,498.85714285714283,448.48942857142856,PAUINI,1.1019900497512438,0
1303536,AM,265,454.711320754717,478.3135849056604,467.7935849056604,485.3683018867925,572.5283018867924,491.74301886792455,PRESIDENTE FIGUEIREDO,1.0192982456140351,0
1303569,AM,173,440.1341040462428,462.2664739884393,437.65953757225435,458.61791907514447,543.3526011560693,468.4061271676301,RIO PRETO DA EVA,0.8278032036613272,0
1303601,AM,90,437.90444444444444,460.7622222222222,449.31,444.11555555555555,520.8888888888889,462.59622222222225,SANTA ISABEL DO RIO NEGRO,0.7611386138613861,0
1303700,AM,188,427.2122340425532,447.4446808510639,422.4308510638298,446.1,495.531914893617,447.7439361702128,SANTO ANTÔNIO DO IÇÁ,0.628393665158371,0
1303809,AM,270,446.3585185185185,474.86296296296297,459.3648148148148,459.32481481481483,549.6296296296297,477.90814814814814,SÃO GABRIEL DA CACHOEIRA,1.1363636363636365,0
1303908,AM,236,433.6699152542373,457.0720338983051,440.5406779661017,450.08262711864404,519.7457627118644,460.2222033898305,SÃO PAULO DE OLIVENÇA,0.6413721413721414,0
1304005,AM,178,432.2191011235955,447.2505617977528,427.05112359550566,466.82078651685396,509.7752808988764,456.6233707865169,SILVES,0.7433808553971487,0
1304062,AM,373,438.64959785522785,463.3369973190349,446.43083109919576,457.3887399463807,517.0509383378017,464.5714209115282,TABATINGA,0.9880952380952381,0
1304104,AM,77,444.14155844155846,453.7246753246754,442.0311688311688,451.5961038961039,569.3506493506494,472.16883116883116,TAPAUÁ,0.9216417910447762,0
1304203,AM,510,447.59901960784316,466.858431372549,455.5270588235294,473.4456862745098,561.7647058823529,481.03898039215693,TEFÉ,1.1784003831417624,0
1304237,AM,73,420.78767123287673,437.86575342465756,422.82465753424657,434.75068493150684,493.972602739726,442.0402739726028,TONANTINS,0.5995934959349594,0
1304260,AM,54,437.3370370370371,442.4240740740741,422.1759259259259,438.0444444444445,498.51851851851853,447.7,UARINI,0.5520833333333334,0
1304302,AM,246,428.2813008130081,439.7613821138211,433.2784552845528,440.6760162601626,520.8943089430894,452.5782926829268,URUCARÁ,0.733366935483871,0
1304401,AM,117,434.0136752136752,444.25384615384615,429.53675213675217,444.05470085470085,541.3675213675214,458.6452991452992,URUCURITUBA,0.7860655737704918,0
1400050,RR,48,431.26875,460.92291666666665,447.58750000000003,456.7375,526.6666666666666,464.63666666666666,ALTO ALEGRE,1.3871951219512195,0
1400100,RR,4250,489.5212470588235,517.7647529411765,500.2003294117647,516.5238352941176,615.4494117647059,527.8919152941177,BOA VISTA,2.275015757957769,1
1400159,RR,21,444.14285714285717,460.3285714285714,438.58571428571423,476.47142857142853,560.0,475.9057142857142,BONFIM,1.1602564102564104,0
1400209,RR,62,446.9709677419355,465.46451612903223,458.01612903225805,466.2274193548387,550.9677419354839,477.5293548387097,CARACARAÍ,1.1964285714285714,0
1400308,RR,62,453.4048387096774,468.1274193548387,464.3370967741936,478.2209677419355,579.3548387096774,488.6890322580645,MUCAJAÍ,1.5651041666666667,0
1400472,RR,114,453.44122807017544,484.81666666666666,466.5245614035088,458.3219298245614,581.9298245614035,489.00684210526316,RORAINÓPOLIS,1.4597222222222221,0
1400506,RR,67,447.37611940298507,451.655223880597,442.0626865671642,456.6298507462687,573.7313432835821,474.29104477611935,SÃO JOÃO DA BALIZA,1.6576086956521738,0
1500107,PA,3260,461.4290797546012,484.3146012269939,462.8418098159509,481.403773006135,624.7852760736197,502.9549079754602,ABAETETUBA,1.0253535130357931,0
1500206,PA,370,450.13702702702705,473.26297297297293,442.39054054054054,463.7389189189189,595.4054054054054,484.9869729729729,ACARÁ,0.9525375939849624,0
1500404,PA,567,444.9592592592592,467.11040564373894,449.0809523809524,466.38253968253974,573.7213403880071,480.25089947089947,ALENQUER,0.80920245398773,0
1500503,PA,141,453.64680851063827,469.0007092198582,454.12907801418436,465.59645390070926,571.7730496453901,482.8292198581561,ALMEIRIM,1.0372093023255815,0
1500602,PA,2542,466.306294256491,493.27804878048784,468.69059795436664,492.37938630999207,605.4917387883556,505.22921321793865,ALTAMIRA,1.518788558609086,1
1500701,PA,148,438.93986486486483,461.9777027027027,444.66013513513514,462.5952702702703,550.9459459459459,471.8237837837838,ANAJÁS,1.0115658362989324,0
1500800,PA,10090,477.6831020812686,511.06337958374627,488.09410307234884,501.7794846382557,626.3032705649158,520.984667988107,ANANINDEUA,1.4436722626248895,1
1500909,PA,302,448.1003311258278,473.5576158940397,448.29470198675494,464.9109271523179,610.4635761589404,489.0654304635762,AUGUSTO CORRÊA,0.7860169491525424,0
1500958,PA,132,451.3068181818182,482.43863636363636,458.06969696969696,471.0825757575758,582.5757575757576,489.094696969697,AURORA DO PARÁ,1.2265193370165746,0
1501204,PA,394,444.5672588832487,468.16903553299494,439.82791878172594,460.8010152284264,611.725888324873,485.01822335025383,BAIÃO,0.8113354037267081,0
1501303,PA,1784,469.69775784753364,497.2591928251121,473.91995515695066,489.00369955156947,606.1995515695068,507.2160313901345,BARCARENA,1.420724907063197,1
1501402,PA,36685,483.6039552950798,518.085209213575,493.81801553768565,511.9996265503612,646.3126618508927,530.7638936895189,BELÉM,1.6462147281486579,1
1501501,PA,1178,467.27470288624784,494.2068760611205,470.7780984719864,484.5705432937182,614.804753820034,506.32699490662145,BENEVIDES,1.1327849588719154,1
1501709,PA,1960,459.11397959183677,484.2507142857143,459.7253571428571,481.27520408163264,619.0102040816327,500.67509183673474,BRAGANÇA,1.0799678341672623,0
1501782,PA,268,446.4761194029851,466.805223880597,447.58805970149257,454.3526119402985,554.9253731343283,474.02947761194025,BREU BRANCO,1.1130952380952381,0
1501808,PA,1876,448.07878464818765,476.83358208955224,451.1371002132196,468.1615671641791,579.1151385927506,484.6652345415778,BREVES,0.925220189701897,0
1501907,PA,361,450.6925207756233,468.8470914127424,445.12853185595566,470.07950138504157,577.3961218836565,482.4287534626039,BUJARU,0.8211340206185567,0
1502103,PA,3304,459.4465799031477,481.9410108958838,456.2077784503632,482.22088377723975,630.363196125908,502.0358898305085,CAMETÁ,0.8413758833922261,0
1502152,PA,591,484.4685279187818,510.6245346869712,488.493062605753,511.204399323181,628.155668358714,524.5892385786802,CANAÃ DOS CARAJÁS,2.1720737913486006,1
1502202,PA,1887,461.0450450450451,485.3225225225225,466.03184949655537,481.2066772655008,614.8807631160572,501.6973714891362,CAPANEMA,1.1627949183303086,0
1502301,PA,968,450.60909090909087,475.63688016528926,450.8972107438017,475.75919421487606,592.1487603305785,489.0102272727273,CAPITÃO POÇO,0.8647762345679012,0
1502400,PA,3443,480.8324716816729,511.7486203891955,487.48693000290444,510.5641010746442,671.4376996805112,532.4139645657857,CASTANHAL,1.4515332913253518,1
1502707,PA,822,452.64610705596107,476.0312652068127,456.78953771289537,480.70401459854014,576.8369829683699,488.60158150851584,CONCEIÇÃO DO ARAGUAIA,1.2537346221441126,0
1502756,PA,303,453.02211221122116,469.70000000000005,449.4498349834983,472.72673267326735,602.4422442244224,489.46818481848186,CONCÓRDIA DO PARÁ,1.0551310043668123,0
1502806,PA,282,446.6478723404255,461.53262411347515,433.868085106383,458.97021276595746,594.9645390070922,479.1966666666667,CURRALINHO,0.823469387755102,0
1502905,PA,608,450.62351973684207,471.83996710526316,451.8990131578947,462.8018092105263,581.3157894736842,483.696019736842,CURUÇÁ,0.8082371458551941,0
1502939,PA,426,457.3521126760563,484.1319248826291,468.9342723004695,498.70093896713615,598.4507042253521,501.5139906103286,DOM ELISEU,1.3491666666666666,0
1502954,PA,242,452.150826446281,466.9685950413223,451.3586776859504,477.90826446280994,576.3636363636364,484.95,ELDORADO DO CARAJÁS,1.4290730337078652,0
1503044,PA,129,439.42325581395346,464.1511627906977,443.02713178294573,471.7883720930232,588.6821705426356,481.41441860465113,FLORESTA DO ARAGUAIA,1.0488505747126438,0
1503093,PA,157,460.1726114649682,493.8936305732484,473.2840764331211,479.4490445859873,574.3949044585987,496.23885350318477,GOIANÉSIA DO PARÁ,1.2346938775510203,0
1503200,PA,947,452.29472016895454,478.4008447729672,452.54192185850053,475.9555438225977,614.5512143611404,494.748848996832,IGARAPÉ-AÇU,0.8683828861493836,0
1503309,PA,855,442.992865497076,465.4656140350877,445.3959064327485,467.69754385964916,589.7543859649123,482.2612631578947,IGARAPÉ-MIRI,0.8387387387387387,0
1503606,PA,870,466.8710344827586,498.74597701149423,477.73551724137934,501.9204597701149,656.2068965517242,520.2959770114942,ITAITUBA,1.6195032573289903,1
1503705,PA,278,451.08597122302155,475.21834532374106,449.6262589928058,475.51366906474817,601.6546762589928,490.6197841726619,ITUPIRANGA,1.1458837772397095,0
1503804,PA,619,449.4644588045234,475.31324717285946,456.2953150242326,476.9996768982229,601.1631663974152,491.8471728594507,JACUNDÁ,1.1867176634214187,0
1503903,PA,455,453.23934065934066,476.5654945054945,451.8534065934066,474.52923076923076,583.3406593406594,487.9056263736264,JURUTI,1.0953608247422681,0
1504000,PA,411,443.0778588807786,464.4941605839416,431.4124087591241,466.5956204379562,573.2846715328467,475.7729440389294,LIMOEIRO DO AJURU,0.8471385542168675,0
1504059,PA,508,452.4722440944882,469.09114173228346,454.68858267716536,472.15334645669293,596.0236220472441,488.8857874015748,MÃE DO RIO,0.9831460674157303,0
1504208,PA,5014,471.36059034702834,501.51234543278815,475.7252891902673,501.4826485839649,634.0805743917032,516.8322895891504,MARABÁ,1.717161169523261,1
1504422,PA,1638,464.86056166056164,493.11501831501835,472.1250305250306,479.1163003663004,598.1684981684982,501.4770818070818,MARITUBA,1.094523326572008,0
1504604,PA,762,446.8393700787401,465.08792650918633,438.6867454068241,458.3884514435696,583.3333333333334,478.4671653543307,MOCAJUBA,0.7225499092558983,0
1504703,PA,768,448.01953125,466.73085937499997,451.4994791666666,463.6036458333333,576.6927083333334,481.30924479166663,MOJU,0.9059071729957806,0
1504802,PA,623,454.46773675762444,471.6011235955056,452.3850722311397,467.8288924558588,626.0674157303371,494.4700481540931,MONTE ALEGRE,1.0002886836027713,0
1505031,PA,163,468.17484662576686,483.901226993865,469.15889570552145,490.76257668711656,575.4601226993865,497.4915337423313,NOVO PROGRESSO,2.152439024390244,0
1505064,PA,276,458.3347826086956,484.6239130434783,461.31014492753627,484.57246376811594,597.536231884058,497.27550724637683,NOVO REPARTIMENTO,1.349609375,0
1505106,PA,466,452.0343347639485,472.70922746781116,450.8515021459227,467.13819742489267,581.931330472103,484.9329184549356,ÓBIDOS,0.9060693641618497,0
1505205,PA,320,450.8640625,476.29468749999995,454.54125000000005,466.95,569.9375,483.71750000000003,OEIRAS DO PARÁ,0.8617533718689788,0
1505304,PA,718,461.00320334261835,489.0065459610028,468.2623955431755,482.99805013927573,618.3844011142062,503.93091922005567,ORIXIMINÁ,1.1634050880626223,0
1505403,PA,224,446.22499999999997,469.5294642857143,452.8424107142857,475.90535714285716,584.4642857142857,485.7933035714285,OURÉM,0.7681518151815182,0
1505486,PA,260,454.3811538461539,467.3957692307692,449.0446153846154,473.55,599.9230769230769,488.858923076923,PACAJÁ,1.436923076923077,0
1505502,PA,1375,471.48356363636367,499.5552,480.71541818181817,503.38363636363636,626.5018181818182,516.3279272727273,PARAGOMINAS,1.5798458149779735,1
1505536,PA,2775,479.75441441441444,504.2506306306306,486.67935135135133,508.03949549549554,622.5441441441442,520.2536072072073,PARAUAPEBAS,2.0697544642857144,1
1505700,PA,340,448.7905882352941,475.92117647058825,452.44970588235293,465.3858823529412,574.7647058823529,483.46241176470596,PONTA DE PEDRAS,0.8475991649269311,0
1505809,PA,583,443.96363636363634,474.3435677530017,446.6466552315609,468.6958833619211,570.9090909090909,480.91176672384216,PORTEL,0.8350730688935282,0
1505908,PA,213,446.1826291079812,459.83990610328635,448.0051643192489,466.1591549295774,569.9530516431925,478.02798122065724,PORTO DE MOZ,1.0759587020648969,0
1506005,PA,120,441.87583333333333,451.21416666666664,432.60833333333335,453.15250000000003,572.0,470.17016666666666,PRAINHA,0.7757731958762887,0
1506138,PA,1090,469.666880733945,492.56660550458713,475.89871559633025,503.94027522935784,625.1926605504588,513.4530275229358,REDENÇÃO,1.8453418230563003,1
1506187,PA,535,451.88542056074766,479.13383177570097,460.7747663551402,488.37757009345796,590.803738317757,494.1950654205608,RONDON DO PARÁ,1.4731638418079096,0
1506195,PA,124,461.14596774193546,483.3322580645161,458.81532258064516,488.1532258064516,581.9354838709677,494.6764516129032,RURÓPOLIS,1.3526315789473684,0
1506203,PA,650,461.1746153846154,486.19953846153845,465.37446153846156,484.9123076923077,590.8923076923077,497.71064615384614,SALINÓPOLIS,1.0223772858517806,0
1506302,PA,480,451.73583333333335,472.3489583333333,446.76395833333333,464.90625,573.625,481.87600000000003,SALVATERRA,0.7132998745294856,0
1506500,PA,1118,466.5655635062612,491.6096601073345,470.4054561717353,487.247137745975,639.2844364937388,511.022450805009,SANTA IZABEL DO PARÁ,1.147551978537894,1
1506708,PA,203,438.68374384236455,462.41428571428577,440.44384236453203,466.37044334975366,557.3399014778325,473.0504433497537,SANTANA DO ARAGUAIA,1.6356060606060605,0
1506807,PA,5961,477.18824022814965,507.54162053346755,480.9683274618353,502.12502935749035,644.4589833920484,522.4564401945983,SANTARÉM,1.450328910692385,1
1507201,PA,295,444.28610169491526,459.8894915254237,447.3738983050847,463.5874576271186,585.6949152542373,480.16637288135587,SÃO DOMINGOS DO CAPIM,0.9639479905437353,0
1507300,PA,262,449.5748091603054,476.08893129770996,454.3687022900764,485.02824427480914,579.1603053435115,488.84419847328246,SÃO FÉLIX DO XINGU,1.5750620347394542,0
1507458,PA,206,452.5407766990291,476.50533980582526,453.3650485436893,475.50825242718446,600.0970873786408,491.6033009708738,SÃO GERALDO DO ARAGUAIA,1.2526408450704225,0
1507607,PA,1046,454.85860420650096,479.25908221797323,457.98317399617594,476.17600382409177,616.8068833652007,497.0167495219886,SÃO MIGUEL DO GUAMÁ,0.8743315508021391,0
1507706,PA,420,452.3769047619047,483.0764285714286,458.5704761904762,468.6061904761905,575.4761904761905,487.6212380952381,SÃO SEBASTIÃO DA BOA VISTA,0.8097345132743363,0
1507904,PA,493,450.11135902636914,463.0359026369169,441.25172413793103,462.6444219066937,619.2697768762678,487.26263691683573,SOURE,0.8353064066852368,0
1507953,PA,468,459.8613247863248,488.09636752136754,469.1773504273504,489.132905982906,608.6752136752136,502.98863247863244,TAILÂNDIA,1.2316481994459834,0
1508001,PA,975,450.0766153846154,467.44112820512817,446.48615384615385,473.0933333333333,589.0051282051282,485.2204717948718,TOMÉ-AÇU,0.9681082762912259,0
